0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
rlif1.recurrent.weight,6.2264047,6.627327919006348,0.0,5.026017665863037,0.0,0.0,7.0265374183654785,0.0,4.880197525024414,0.0,0.0,0.0,0.0,0.0,4.963776111602783,3.1855311393737793,16.265607833862305,0.0,0.0,0.0,3.1891701221466064,14.54672622680664,20.273319244384766,11.036622047424316,3.3885555267333984,0.0,0.0,2.4990994930267334,0.0,0.0,2.3203978538513184,0.0,2.9525668621063232,0.0,17.36433982849121,0.0,0.0,0.0,1.6890087127685547,11.265766143798828,0.0,0.0,0.0,0.0,4.00159215927124,0.0,0.0,1.6561408042907715,10.613640785217285,9.290199279785156,10.44533634185791,13.414803504943848,2.257436990737915,1.5384305715560913,15.304916381835938,0.0,1.7171345949172974,3.0709073543548584,4.693039894104004,0.0,2.7993550300598145,3.3735079765319824,10.741706848144531,0.0,0.0,0.0,4.579097747802734,0.0,2.468144655227661,6.5418219566345215,4.301498889923096,0.0,4.452324867248535,9.41141414642334,0.0,10.820442199707031,0.0,3.8654849529266357,0.0,5.505459785461426,0.0,6.2082953453063965,3.004343271255493,17.01935577392578,0.0,0.0,0.0,0.0,3.5291242599487305,0.0,0.0,1.606679916381836,9.175201416015625,0.0,9.177468299865723,0.0,3.8897249698638916,3.5850021839141846,6.783027648925781,0.0,0.0,0.0,14.252731323242188,0.0,4.684999465942383,0.0,17.154508590698242,6.584101676940918,0.0,-7.30115270614624,-6.560286045074463,-13.419736862182617,-30.75006103515625,-16.292593002319336,-51.17017364501953,-50.280113220214844,-80.13601684570312,-13.492351531982422,-77.03582000732422,-37.07733154296875,-43.84840774536133,-39.61843490600586,-41.208900451660156,-14.093626976013184,-27.597431182861328,-3.994191884994507,-16.690372467041016,-0.0
rlif1.recurrent.weight,1.6153842,0.0,2.633457660675049,0.0,0.0,0.0,4.438612937927246,0.0,22.151657104492188,12.894079208374023,2.796779155731201,0.0,0.0,0.0,2.7688021659851074,0.0,3.849865674972534,0.0,2.565912961959839,0.0,0.0,0.0,0.0,3.9064176082611084,6.2459845542907715,8.461825370788574,2.4638898372650146,0.0,12.153332710266113,3.9435391426086426,0.0,0.0,5.030074596405029,0.0,5.671762466430664,2.5890579223632812,0.0,0.0,4.3945136070251465,0.0,0.0,0.0,0.0,0.0,2.238851308822632,0.0,10.633415222167969,0.0,5.520381927490234,4.076110363006592,0.0,0.0,0.0,0.0,15.853781700134277,5.572335720062256,3.310826539993286,15.620532989501953,0.0,8.392552375793457,0.0,2.5290274620056152,0.0,13.571480751037598,5.364625930786133,0.0,3.4013733863830566,1.7148058414459229,2.8869872093200684,22.266042709350586,0.0,4.5882391929626465,9.031832695007324,8.365250587463379,8.877542495727539,0.0,0.0,4.4785943031311035,1.8313120603561401,0.0,4.157365322113037,4.134585380554199,7.638978958129883,11.511099815368652,0.0,0.0,0.0,0.0,5.902545928955078,0.0,0.0,0.0,0.0,0.0,0.0,13.652264595031738,15.264379501342773,0.0,0.0,0.0,6.3037238121032715,0.0,0.0,2.0870141983032227,12.168547630310059,0.0,0.0,11.032807350158691,0.0,0.0,-17.99773406982422,-75.85595703125,-21.013193130493164,-49.084693908691406,-34.80681610107422,-0.0,-86.67703247070312,-25.191162109375,-42.527671813964844,-14.449830055236816,0.0,-31.426074981689453,-49.210166931152344,-0.0,-18.713054656982422,-12.151288032531738,-9.588884353637695,-49.64332962036133
rlif1.recurrent.weight,1.5142267,2.69087815284729,0.0,0.0,0.0,0.0,13.456100463867188,18.026002883911133,0.0,2.4665563106536865,4.427761554718018,0.0,8.259782791137695,0.0,0.0,0.0,0.0,0.0,4.0589494705200195,0.0,9.325536727905273,0.0,0.0,0.0,0.0,19.68956184387207,0.0,1.9576605558395386,3.6310718059539795,1.7127282619476318,0.0,0.0,2.037851572036743,0.0,0.0,0.0,7.990985870361328,0.0,3.9573755264282227,9.591980934143066,0.0,0.0,0.0,0.0,14.629940032958984,11.544995307922363,0.0,3.323720932006836,0.0,9.077554702758789,0.0,0.0,0.0,0.0,0.0,3.4196696281433105,0.0,0.0,0.0,0.0,2.9338080883026123,0.0,0.0,0.0,0.0,0.0,1.7965437173843384,5.1942548751831055,2.3222930431365967,3.204554796218872,0.0,0.0,4.5964860916137695,1.8090180158615112,0.0,0.0,0.0,0.0,0.0,10.207183837890625,0.0,0.0,0.0,0.0,0.0,8.94933032989502,19.436458587646484,0.0,0.0,0.0,6.136419773101807,6.940220832824707,0.0,0.0,2.6686501502990723,3.8055014610290527,0.0,5.052340507507324,0.0,20.67835807800293,18.290367126464844,25.80773162841797,2.2538421154022217,0.0,0.0,12.34740924835205,0.0,17.413843154907227,0.0,-57.652793884277344,-30.808013916015625,0.0,-65.34626007080078,-9.653353691101074,-47.10072708129883,-18.243284225463867,-32.62454605102539,-49.33345031738281,-63.373558044433594,-39.12862777709961,-13.671643257141113,-9.503702163696289,-0.0,-12.846121788024902,-9.091588020324707,-40.19888687133789,-116.5380859375,-30.350553512573242
rlif1.recurrent.weight,0.0,0.0,0.0,6.316016674041748,0.0,3.168424129486084,0.0,0.0,8.80990982055664,0.0,0.0,0.0,0.0,10.671295166015625,0.0,2.2753677368164062,19.13474464416504,5.003464698791504,0.0,0.0,0.0,0.0,15.537841796875,10.816518783569336,0.0,11.904330253601074,8.839062690734863,0.0,0.0,6.774935245513916,0.0,0.0,7.713238716125488,5.870152950286865,7.195358753204346,0.0,3.586437463760376,3.137124538421631,0.0,3.630197048187256,13.85765266418457,0.0,0.0,2.745516777038574,0.0,0.0,0.0,2.5126068592071533,7.088799953460693,0.0,3.2846031188964844,6.353630065917969,24.400066375732422,0.0,0.0,3.747546672821045,0.0,4.391556739807129,0.0,0.0,6.227193832397461,13.397370338439941,0.0,2.636678457260132,2.886974573135376,16.07120704650879,4.609042644500732,11.244224548339844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.483567237854004,0.0,5.754949569702148,2.3362643718719482,0.0,1.8378551006317139,0.0,17.338788986206055,4.409758567810059,0.0,3.224149465560913,0.0,3.1441032886505127,0.0,0.0,0.0,0.0,13.57268238067627,2.7302474975585938,0.0,0.0,7.213631629943848,0.0,0.0,0.0,0.0,19.015262603759766,0.0,6.943460941314697,0.0,0.0,3.0347275733947754,0.0,7.637677192687988,-0.0,-11.953404426574707,-25.38321876525879,-71.4747314453125,0.0,-54.74343490600586,0.0,-56.04619216918945,-56.825435638427734,-7.327693462371826,-4.86680793762207,-17.986764907836914,-10.7813138961792,-18.324464797973633,-27.773664474487305,0.0,-25.4033260345459,-62.17726135253906,-2.455512046813965
rlif1.recurrent.weight,5.849427,37.2071647644043,0.0,3.161729097366333,6.3511223793029785,0.0,0.0,0.0,1.7159358263015747,0.0,15.225607872009277,0.0,5.697306156158447,3.4124627113342285,0.0,7.6242594718933105,0.0,34.657142639160156,2.019979476928711,30.031875610351562,11.636164665222168,2.1850430965423584,13.742684364318848,0.0,0.0,3.4670422077178955,6.48678731918335,0.0,0.0,0.0,0.0,7.20394229888916,2.68287992477417,6.179978847503662,8.61676025390625,0.0,0.0,0.0,12.28830337524414,2.878265619277954,0.0,0.0,2.1826372146606445,0.0,13.051088333129883,0.0,6.85723352432251,0.0,7.088799953460693,0.0,23.21704864501953,3.8589484691619873,0.0,2.3097474575042725,4.285216331481934,9.786394119262695,7.444742679595947,4.864029407501221,6.3422064781188965,0.0,26.976726531982422,0.0,2.4787940979003906,21.04939842224121,6.453543663024902,1.496338129043579,0.0,1.8454041481018066,4.54380989074707,0.0,0.0,13.963250160217285,0.0,14.251420021057129,0.0,7.19980001449585,12.276142120361328,0.0,2.9688966274261475,5.700333595275879,10.383259773254395,0.0,0.0,3.673921823501587,0.0,0.0,6.230066299438477,12.309203147888184,1.6278878450393677,13.871085166931152,0.0,0.0,0.0,0.0,5.166937828063965,7.91134786605835,12.53980541229248,2.0550687313079834,0.0,16.738069534301758,0.0,0.0,0.0,1.6226567029953003,40.15471649169922,5.626661777496338,0.0,4.552064895629883,7.9956278800964355,-11.4556884765625,-55.16698455810547,-2.7462563514709473,-38.54998779296875,0.0,-20.248624801635742,0.0,-0.0,-0.0,-13.629188537597656,-21.94693374633789,-6.668442249298096,-49.29828643798828,-44.253822326660156,-32.477745056152344,-39.645545959472656,-54.69828414916992,0.0,-1.7284820079803467
rlif1.recurrent.weight,0.0,5.326779365539551,4.322354316711426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.933716773986816,0.0,6.04123592376709,9.823760032653809,40.267250061035156,6.278220176696777,0.0,10.492216110229492,0.0,0.0,17.524791717529297,0.0,3.657642364501953,3.966946840286255,0.0,0.0,4.900201320648193,3.145453453063965,0.0,8.214492797851562,0.0,3.228825092315674,0.0,7.619298934936523,0.0,2.895282506942749,5.4651031494140625,3.7073214054107666,0.0,1.5888952016830444,0.0,0.0,0.0,0.0,6.563276290893555,2.0809812545776367,0.0,0.0,0.0,0.0,2.5010316371917725,4.925469875335693,6.391705513000488,2.3211519718170166,0.0,1.8765020370483398,0.0,0.0,9.435437202453613,5.724712371826172,0.0,26.673011779785156,8.956932067871094,0.0,0.0,0.0,10.095268249511719,0.0,2.909486770629883,10.391353607177734,3.608513355255127,0.0,7.894140720367432,0.0,4.339969635009766,0.0,10.077728271484375,0.0,6.633211135864258,7.096675872802734,0.0,7.99082612991333,0.0,0.0,0.0,0.0,0.0,0.0,3.224555015563965,5.306140899658203,0.0,0.0,3.746782064437866,11.424324035644531,0.0,0.0,5.4340643882751465,0.0,0.0,8.44612979888916,1.558421015739441,0.0,0.0,0.0,6.959578037261963,27.712614059448242,0.0,0.0,0.0,-0.0,0.0,-13.661517143249512,-10.359328269958496,-5.228580951690674,-8.530467987060547,-0.0,-30.01119041442871,-27.935205459594727,-46.318965911865234,-64.59546661376953,0.0,-12.865259170532227,-0.0,-21.781984329223633,-26.67934226989746,-32.1658935546875,-5.770249366760254
rlif1.recurrent.weight,3.6790047,2.973172664642334,3.7101972103118896,0.0,12.4618558883667,3.5507266521453857,4.21423864364624,3.1514194011688232,15.493720054626465,1.4982945919036865,10.854379653930664,0.0,0.0,7.820119857788086,0.0,0.0,15.161483764648438,3.440174102783203,3.1565706729888916,0.0,6.312994956970215,0.0,0.0,3.8149969577789307,0.0,0.0,0.0,0.0,0.0,15.448494911193848,7.052470684051514,1.9127917289733887,4.137548446655273,0.0,0.0,4.699754238128662,6.742671489715576,0.0,4.053324222564697,0.0,4.059253215789795,0.0,3.6746292114257812,4.201573371887207,0.0,16.770423889160156,3.1953907012939453,3.1552834510803223,13.314384460449219,0.0,0.0,0.0,0.0,0.0,0.0,4.9213738441467285,0.0,0.0,3.891864061355591,0.0,7.2549285888671875,0.0,0.0,0.0,5.000982284545898,0.0,0.0,0.0,0.0,3.037600517272949,1.820770025253296,1.621593713760376,6.3197550773620605,0.0,0.0,25.434179306030273,0.0,0.0,4.110543251037598,4.06437349319458,6.2723917961120605,0.0,20.88422203063965,0.0,5.607043266296387,0.0,21.015647888183594,6.363760948181152,0.0,8.234889030456543,0.0,21.63978385925293,4.093700408935547,0.0,0.0,7.2162184715271,24.968400955200195,0.0,0.0,0.0,0.0,16.71478843688965,2.984123468399048,0.0,0.0,0.0,0.0,0.0,0.0,-34.74638366699219,-93.91769409179688,-33.22122573852539,-25.296552658081055,-6.580312252044678,-46.77507019042969,-24.81596565246582,-10.499070167541504,-2.6667778491973877,-18.00441551208496,0.0,-9.907305717468262,-56.409236907958984,-0.0,-24.419710159301758,-34.81792449951172,-5.129946708679199,-13.506584167480469,-11.982037544250488
rlif1.recurrent.weight,0.0,0.0,15.797889709472656,17.89752769470215,0.0,3.117469072341919,0.0,3.0633537769317627,0.0,0.0,0.0,7.706666469573975,0.0,13.397602081298828,0.0,22.5899600982666,0.0,0.0,0.0,0.0,0.0,0.0,3.109668493270874,0.0,0.0,4.072981834411621,0.0,5.297928810119629,0.0,3.2865123748779297,1.7415125370025635,0.0,0.0,0.0,0.0,0.0,5.64274787902832,0.0,0.0,15.234953880310059,6.802682876586914,0.0,7.372030735015869,0.0,0.0,0.0,17.093788146972656,0.0,16.79589080810547,0.0,0.0,0.0,0.0,0.0,18.161392211914062,6.880582809448242,2.7581939697265625,12.434746742248535,0.0,0.0,28.521892547607422,0.0,3.5943493843078613,0.0,0.0,0.0,0.0,14.940208435058594,0.0,4.164766788482666,3.8210666179656982,0.0,8.057156562805176,2.550112247467041,2.712890386581421,0.0,0.0,15.864350318908691,4.206035614013672,0.0,15.484024047851562,8.99897289276123,0.0,0.0,0.0,3.2666780948638916,0.0,0.0,0.0,0.0,0.0,7.385140895843506,20.360774993896484,0.0,4.695570945739746,0.0,0.0,0.0,2.972207546234131,3.9893481731414795,0.0,0.0,5.422952651977539,2.1052277088165283,0.0,4.944601535797119,3.1014022827148438,2.6135053634643555,12.866883277893066,-52.994937896728516,-51.003353118896484,-73.15753173828125,-67.95523071289062,-118.64594268798828,-11.104248046875,-27.172876358032227,-51.78691101074219,-21.203432083129883,-0.0,-37.115386962890625,-18.315181732177734,-8.890347480773926,-34.55158233642578,-70.73420715332031,-1.9642339944839478,-0.0,-28.15381622314453,-72.45264434814453
rlif1.recurrent.weight,7.6487236,0.0,2.8341333866119385,2.7872836589813232,2.7600841522216797,0.0,4.962914943695068,0.0,2.5767319202423096,0.0,14.112740516662598,2.2338314056396484,11.985859870910645,0.0,3.9020743370056152,3.5899147987365723,3.6716859340667725,9.728336334228516,2.316772699356079,10.815205574035645,20.028987884521484,9.202579498291016,0.0,5.073856830596924,1.8878753185272217,0.0,0.0,0.0,15.730012893676758,5.310889720916748,12.631404876708984,12.59899616241455,0.0,0.0,6.553614616394043,11.291829109191895,32.908164978027344,0.0,6.08889102935791,3.4648900032043457,20.39718246459961,0.0,0.0,3.5149922370910645,0.0,0.0,1.7579010725021362,12.930334091186523,0.0,0.0,0.0,0.0,0.0,7.165609836578369,0.0,17.137971878051758,0.0,6.568336009979248,0.0,19.814334869384766,8.869271278381348,5.383997440338135,0.0,8.262283325195312,2.5575318336486816,7.768659591674805,3.4487133026123047,0.0,0.0,0.0,0.0,0.0,7.714636325836182,1.7136276960372925,2.22721266746521,0.0,4.504727840423584,14.443709373474121,0.0,13.767828941345215,12.35738754272461,0.0,7.4710917472839355,2.886056423187256,2.465369462966919,0.0,0.0,7.944497108459473,0.0,8.84976577758789,5.359796524047852,0.0,16.158496856689453,3.7046396732330322,31.894123077392578,9.197733879089355,0.0,0.0,0.0,0.0,3.0785372257232666,0.0,11.594924926757812,0.0,9.425904273986816,2.3141727447509766,10.567426681518555,5.024585247039795,4.911758899688721,-2.172778367996216,-43.911834716796875,0.0,-35.42150115966797,-36.79425048828125,-30.86993980407715,-3.936394453048706,-0.0,-71.00631713867188,0.0,-4.269398212432861,-2.421640157699585,-45.83137893676758,-15.141483306884766,-21.918325424194336,-19.64965057373047,-18.96337127685547,-11.242167472839355,0.0
rlif1.recurrent.weight,12.563886,0.0,0.0,0.0,0.0,0.0,0.0,6.529773712158203,0.0,0.0,0.0,0.0,10.896222114562988,0.0,0.0,0.0,0.0,26.525014877319336,4.321102142333984,0.0,9.026844024658203,0.0,30.452510833740234,0.0,10.288626670837402,0.0,14.18304443359375,0.0,0.0,6.293806076049805,3.826235294342041,15.843056678771973,5.236497402191162,0.0,0.0,6.7657599449157715,8.474672317504883,0.0,43.1135368347168,1.7440513372421265,22.070587158203125,0.0,0.0,11.107367515563965,0.0,8.484679222106934,0.0,5.051510810852051,5.293860912322998,0.0,5.853944778442383,0.0,0.0,0.0,2.276853561401367,0.0,3.74973201751709,0.0,0.0,22.29010009765625,12.805937767028809,12.785026550292969,7.062342643737793,1.9027127027511597,8.83633041381836,0.0,0.0,0.0,0.0,0.0,6.517729759216309,0.0,1.8094249963760376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.67681312561035,0.0,0.0,0.0,4.304075717926025,16.1016845703125,20.858386993408203,8.626845359802246,17.77842140197754,4.8056111335754395,0.0,0.0,0.0,6.310088157653809,2.3778562545776367,14.690814018249512,0.0,0.0,0.0,5.414565086364746,0.0,0.0,0.0,2.35080623626709,12.377768516540527,0.0,0.0,10.914612770080566,-50.09642028808594,-20.369054794311523,-36.026790618896484,-18.955102920532227,-30.675779342651367,-12.566668510437012,-8.863761901855469,-7.6131439208984375,-18.776594161987305,-1.5051285028457642,-25.88851547241211,-41.05323791503906,-6.38040828704834,-21.47678565979004,-12.5779390335083,-49.78061294555664,-25.824996948242188,-56.192989349365234,-57.42116928100586
rlif1.recurrent.weight,4.6257854,19.96034049987793,0.0,0.0,1.809072732925415,0.0,0.0,0.0,0.0,3.035090684890747,5.280191898345947,2.630280017852783,27.77576446533203,9.472862243652344,5.416783809661865,2.1774919033050537,0.0,0.0,0.0,12.09118366241455,16.342077255249023,4.837215900421143,4.825405120849609,11.546499252319336,1.8032797574996948,14.70465087890625,0.0,0.0,6.7550883293151855,7.640148639678955,2.7023704051971436,16.100576400756836,0.0,3.0021307468414307,23.346345901489258,0.0,0.0,2.486163377761841,12.547438621520996,0.0,0.0,1.7095903158187866,0.0,0.0,20.55912971496582,0.0,0.0,0.0,21.683277130126953,10.542555809020996,5.799056529998779,15.299599647521973,0.0,3.976553440093994,1.5733642578125,5.906864166259766,43.2445068359375,0.0,3.6453936100006104,2.139160394668579,0.0,3.025486469268799,0.0,0.0,0.0,3.3322722911834717,0.0,1.7914880514144897,4.5490641593933105,5.766719341278076,0.0,10.572587013244629,0.0,0.0,0.0,3.80361008644104,0.0,2.013899564743042,23.496946334838867,13.414663314819336,10.086882591247559,7.671412467956543,0.0,0.0,13.585834503173828,7.002817153930664,0.0,4.054378032684326,10.271883010864258,5.0978875160217285,0.0,29.981340408325195,5.933998107910156,0.0,16.667240142822266,0.0,12.584307670593262,3.3146064281463623,0.0,0.0,0.0,0.0,8.6927490234375,0.0,0.0,22.581361770629883,11.039044380187988,1.9960566759109497,3.494107484817505,-57.804588317871094,-13.548365592956543,-32.70869827270508,-8.344908714294434,0.0,-10.503442764282227,-49.232444763183594,0.0,-51.40594482421875,-7.055160045623779,-2.948507785797119,-31.62649917602539,-21.35801887512207,-42.764862060546875,-9.28781795501709,-0.0,-37.3425407409668,0.0,-0.0
rlif1.recurrent.weight,0.0,1.5690025091171265,0.0,0.0,5.572498321533203,0.0,0.0,4.610536575317383,0.0,0.0,1.7749565839767456,0.0,0.0,0.0,0.0,0.0,12.852374076843262,0.0,0.0,0.0,0.0,0.0,0.0,4.0675530433654785,6.579369068145752,8.987343788146973,3.8783671855926514,5.914638519287109,0.0,0.0,13.969318389892578,0.0,0.0,0.0,0.0,23.189462661743164,0.0,4.215138912200928,11.719025611877441,0.0,0.0,0.0,0.0,0.0,22.106977462768555,10.639899253845215,2.1065964698791504,0.0,0.0,0.0,0.0,1.514257788658142,0.0,0.0,0.0,0.0,10.750434875488281,2.372762441635132,5.637174129486084,0.0,0.0,0.0,4.773331165313721,5.766294479370117,4.697277545928955,14.726245880126953,10.841338157653809,0.0,0.0,0.0,6.212894439697266,16.92982292175293,0.0,0.0,41.027587890625,0.0,3.8945233821868896,0.0,2.128995180130005,0.0,0.0,0.0,0.0,0.0,0.0,1.6203616857528687,0.0,21.80175018310547,0.0,1.5632754564285278,0.0,3.380401134490967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.908377170562744,0.0,0.0,0.0,2.4329137802124023,2.688626766204834,0.0,7.991875171661377,0.0,0.0,-33.937618255615234,-43.2387580871582,-0.0,-46.89031219482422,-36.04530334472656,-8.510175704956055,-61.450408935546875,-35.84455108642578,-20.682659149169922,-7.0628132820129395,-0.0,-23.90428924560547,-0.0,0.0,0.0,-61.986671447753906,-29.484254837036133,-55.72275924682617,0.0
rlif1.recurrent.weight,0.0,5.380732536315918,1.7063522338867188,0.0,0.0,0.0,0.0,0.0,0.0,3.0771093368530273,0.0,0.0,1.7727540731430054,0.0,0.0,0.0,0.0,0.0,0.0,3.2266454696655273,10.904994010925293,0.0,0.0,0.0,5.170104026794434,3.1802077293395996,0.0,10.268045425415039,4.299807071685791,0.0,0.0,0.0,13.203168869018555,2.619664430618286,2.0440163612365723,16.785987854003906,3.502983808517456,4.651249885559082,0.0,9.74353313446045,0.0,5.490647792816162,0.0,8.265393257141113,0.0,3.467618942260742,0.0,0.0,0.0,0.0,7.565402507781982,4.505009174346924,2.0759453773498535,0.0,0.0,0.0,5.46895694732666,0.0,4.243038654327393,0.0,2.4933695793151855,3.8492672443389893,9.50939655303955,3.812835931777954,2.9114017486572266,2.265610694885254,0.0,0.0,0.0,1.996759057044983,4.764595031738281,3.617866277694702,0.0,0.0,3.3873705863952637,5.013254165649414,2.0835933685302734,6.266119003295898,3.6726176738739014,20.038589477539062,1.547711968421936,3.082207679748535,11.9696626663208,0.0,6.980549335479736,0.0,3.803866386413574,0.0,0.0,0.0,7.711567401885986,6.289244174957275,10.713661193847656,0.0,0.0,2.9330430030822754,3.10676908493042,11.421209335327148,2.3440394401550293,25.58252716064453,0.0,3.542433023452759,0.0,0.0,9.500186920166016,3.328340768814087,17.492223739624023,4.451386451721191,6.718330383300781,-13.298135757446289,-27.806991577148438,-27.232900619506836,-14.89130687713623,-98.63456726074219,-27.710886001586914,-56.020023345947266,-0.0,0.0,-15.741394996643066,-23.09150505065918,-44.704437255859375,0.0,-4.674138069152832,-32.867191314697266,-2.0038352012634277,-13.212881088256836,-51.081180572509766,-28.237401962280273
rlif1.recurrent.weight,0.0,0.0,6.1804118156433105,0.0,3.9176440238952637,3.0649774074554443,13.372007369995117,0.0,4.255517482757568,0.0,0.0,0.0,0.0,5.988231658935547,7.6093573570251465,1.8353391885757446,3.6119043827056885,2.4994001388549805,0.0,16.268678665161133,10.535268783569336,0.0,6.081453323364258,9.117968559265137,0.0,7.34226655960083,3.888680934906006,0.0,16.0157413482666,0.0,2.0556716918945312,22.25065040588379,0.0,26.16438102722168,0.0,0.0,0.0,4.947474002838135,0.0,0.0,0.0,0.0,0.0,0.0,4.497591018676758,5.738615989685059,0.0,0.0,8.579422950744629,0.0,0.0,0.0,5.375071048736572,11.335165023803711,3.821753740310669,2.1143457889556885,3.3846211433410645,0.0,0.0,2.3748013973236084,14.888518333435059,6.1945085525512695,2.32883358001709,7.5691447257995605,0.0,11.186079025268555,0.0,0.0,0.0,0.0,4.397940635681152,22.29433822631836,0.0,0.0,1.9305360317230225,15.330622673034668,3.7358782291412354,1.6924248933792114,1.906374216079712,11.433748245239258,4.276536464691162,0.0,0.0,5.961620807647705,0.0,0.0,0.0,29.19475746154785,0.0,0.0,4.016070365905762,0.0,0.0,0.0,0.0,1.8650877475738525,4.3797807693481445,0.0,0.0,1.5754196643829346,16.12041664123535,5.749855041503906,0.0,6.625639915466309,0.0,3.779003858566284,3.968109130859375,0.0,0.0,-6.458906173706055,-30.046939849853516,-53.1308708190918,-0.0,-38.81181335449219,-109.80360412597656,-53.26831817626953,-6.412169933319092,-6.401200771331787,-21.204158782958984,-29.642179489135742,-0.0,-38.16109085083008,-34.54307174682617,-2.216315269470215,-19.631223678588867,-68.24645233154297,-22.63189125061035,-12.068099975585938
rlif1.recurrent.weight,12.160915,0.0,0.0,0.0,0.0,9.150919914245605,1.8892438411712646,0.0,2.3133599758148193,15.341358184814453,0.0,0.0,9.602121353149414,0.0,0.0,4.617478370666504,0.0,0.0,0.0,19.125524520874023,0.0,3.470205068588257,8.624420166015625,0.0,0.0,2.9935028553009033,0.0,0.0,5.361624717712402,0.0,0.0,2.6603291034698486,0.0,0.0,10.226682662963867,5.056494235992432,0.0,0.0,0.0,0.0,0.0,6.348146915435791,1.7459834814071655,0.0,0.0,1.7502883672714233,10.138099670410156,0.0,2.5287575721740723,26.302488327026367,0.0,1.8983761072158813,0.0,6.908346652984619,0.0,3.1222057342529297,7.565158367156982,2.9054131507873535,7.134100914001465,0.0,0.0,2.20861554145813,0.0,0.0,0.0,6.49251651763916,0.0,9.069534301757812,12.419718742370605,0.0,0.0,0.0,0.0,3.5083670616149902,1.8079239130020142,0.0,0.0,4.493478298187256,0.0,2.37243390083313,8.167381286621094,0.0,1.837973952293396,8.313935279846191,2.2152819633483887,11.794428825378418,0.0,0.0,0.0,0.0,0.0,10.892233848571777,1.9541115760803223,0.0,0.0,5.114559650421143,1.7815303802490234,0.0,3.3834636211395264,23.773582458496094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.17185974121094,-42.83160400390625,-50.41154098510742,-44.09201431274414,-12.6334810256958,-0.0,-66.17668914794922,-32.57551956176758,-19.95217514038086,-69.0492935180664,-70.96443939208984,0.0,-0.0,-8.461137771606445,-11.668609619140625,0.0,-47.531280517578125,-22.81298828125,-40.92184066772461
rlif1.recurrent.weight,19.459103,6.213610649108887,2.344665288925171,5.4767374992370605,0.0,13.918732643127441,0.0,0.0,3.016741991043091,0.0,5.855999946594238,0.0,0.0,0.0,3.0628981590270996,1.9824317693710327,0.0,0.0,0.0,0.0,15.48691463470459,0.0,6.313783645629883,16.070770263671875,2.8871495723724365,0.0,0.0,0.0,13.088631629943848,23.35173988342285,19.653715133666992,0.0,0.0,0.0,0.0,4.189601421356201,18.371143341064453,5.008241653442383,2.114870548248291,0.0,0.0,3.7258427143096924,0.0,0.0,8.72634220123291,0.0,9.956480979919434,7.037164688110352,3.626671552658081,4.819066524505615,0.0,10.138089179992676,0.0,3.803222179412842,2.413250207901001,0.0,0.0,5.202759265899658,1.7223281860351562,0.0,4.748982906341553,0.0,1.5451761484146118,0.0,0.0,0.0,0.0,0.0,0.0,3.1886136531829834,0.0,0.0,0.0,0.0,2.4714064598083496,2.7058517932891846,0.0,0.0,0.0,1.981981873512268,16.964948654174805,0.0,28.863834381103516,0.0,0.0,0.0,0.0,4.764124870300293,7.112189769744873,7.351914882659912,6.716036796569824,0.0,3.280651330947876,0.0,6.57246208190918,0.0,0.0,0.0,7.30955696105957,0.0,3.1265223026275635,0.0,2.73445200920105,0.0,1.7634564638137817,9.574304580688477,0.0,6.543060779571533,2.2519583702087402,-8.257772445678711,-44.153228759765625,-49.926788330078125,-0.0,-12.302170753479004,-16.57349395751953,-26.438461303710938,-8.285310745239258,-6.047131538391113,-7.237305164337158,-15.131831169128418,-15.52371597290039,-44.0896110534668,-53.76464080810547,-35.129512786865234,-0.0,-31.23990821838379,-36.05976867675781,-56.95916748046875
